Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BAJFINANCE,EQ,30 04 2018,1901.15,1924.9,1924.9,1894.8,1904.8,1907.7,1909.05,647210,1235557150,21509,432836,66.88
BAJFINANCE,EQ,02 05 2018,1907.7,1909,1936.75,1900,1903.1,1905.1,1920.59,687083,1319606919,26841,333162,48.49
BAJFINANCE,EQ,03 05 2018,1905.1,1905.05,1906.75,1862.6,1879,1874.3,1881.92,471750,887794298,18379,243376,51.59
BAJFINANCE,EQ,04 05 2018,1874.3,1880,1893.25,1851.65,1866,1857.4,1869.59,562177,1051038743,18917,352862,62.77
BAJFINANCE,EQ,07 05 2018,1857.4,1865,1902,1856.05,1892,1895.45,1882.65,485519,914060624.9,20023,286493,59.01
BAJFINANCE,EQ,08 05 2018,1895.45,1898.5,1898.5,1860,1875,1868.4,1873.63,669757,1254877126,35657,406051,60.63
BAJFINANCE,EQ,09 05 2018,1868.4,1875.1,1875.1,1845,1848,1849.1,1854.12,645553,1196932029,31073,449374,69.61
BAJFINANCE,EQ,10 05 2018,1849.1,1852,1861.45,1818,1836,1837.4,1836.31,588792,1081202662,20825,316490,53.75
BAJFINANCE,EQ,11 05 2018,1837.4,1845,1880.75,1828.1,1855,1861.5,1865.82,483249,901653615.3,16335,147881,30.6
BAJFINANCE,EQ,14 05 2018,1861.5,1863.1,1883.95,1842.95,1856.7,1864.5,1865.99,642971,1199775599,23366,387420,60.25
BAJFINANCE,EQ,15 05 2018,1864.5,1865.25,1933.5,1854.5,1900,1901.95,1905.25,1570302,2991814700,59690,628260,40.01
BAJFINANCE,EQ,16 05 2018,1901.95,1892.5,1929,1872.9,1929,1919.95,1908.26,952836,1818256702,35756,439871,46.16
BAJFINANCE,EQ,17 05 2018,1919.95,1930,2087.8,1906.1,2067.95,2066.5,2003.37,5581203,11181210536,159158,1598192,28.64
BAJFINANCE,EQ,18 05 2018,2066.5,2069.9,2171.75,2065.65,2139,2149.65,2126.79,8316734,17687907758,225313,2036992,24.49
BAJFINANCE,EQ,21 05 2018,2149.65,2125,2149,2080.55,2114.9,2105.45,2105.9,2376823,5005357985,72060,900391,37.88
BAJFINANCE,EQ,22 05 2018,2105.45,2111,2177.9,2110,2146,2149.3,2155.28,1963373,4231625669,79406,306180,15.59
BAJFINANCE,EQ,23 05 2018,2149.3,2148,2148,2066.2,2079.85,2078.4,2099.34,1443827,3031085181,62774,438684,30.38
BAJFINANCE,EQ,24 05 2018,2078.4,2095.5,2109.8,2068,2109,2094.75,2086.16,840932,1754316686,30038,178900,21.27
BAJFINANCE,EQ,25 05 2018,2094.75,2107,2151.9,2103.5,2120,2116,2128.68,1342145,2857003477,48489,293628,21.88
BAJFINANCE,EQ,28 05 2018,2116,2125,2138,2086.25,2096.2,2094.95,2105.35,806190,1697311144,27155,245425,30.44
BAJFINANCE,EQ,29 05 2018,2094.95,2105,2107,2065.05,2080,2077.1,2085.25,727259,1516519677,36634,219850,30.23
BAJFINANCE,EQ,30 05 2018,2077.1,2063.3,2130,2056.25,2130,2118.65,2100.07,1251508,2628260086,53403,298001,23.81
BAJFINANCE,EQ,31 05 2018,2118.65,2142.5,2145,2101,2111.35,2109.9,2121.83,1323397,2808022034,67410,493442,37.29
BAJFINANCE,EQ,01 06 2018,2109.9,2120,2120,2065.8,2078,2077.4,2088.53,604574,1262671756,26591,200124,33.1
BAJFINANCE,EQ,04 06 2018,2077.4,2090.2,2098.75,2055.3,2057,2062.85,2073.84,513152,1064192801,23021,156624,30.52
BAJFINANCE,EQ,05 06 2018,2062.85,2065,2119.55,2055,2114.25,2100.6,2083.92,816879,1702311602,41227,281192,34.42
BAJFINANCE,EQ,06 06 2018,2100.6,2122,2172.9,2107,2168.25,2160.65,2142.7,1802977,3863242920,73745,466140,25.85
BAJFINANCE,EQ,07 06 2018,2160.65,2172,2197.2,2160.15,2167,2169.45,2181.8,1489413,3249606089,71154,347209,23.31
BAJFINANCE,EQ,08 06 2018,2169.45,2164.9,2219.95,2147.05,2210,2186.85,2190.2,3039595,6657313397,77464,1252757,41.21
BAJFINANCE,EQ,11 06 2018,2186.85,2210,2258.5,2196.2,2250,2250.3,2236.24,2059581,4605716851,75808,833684,40.48
BAJFINANCE,EQ,12 06 2018,2250.3,2255,2277,2236,2263,2261.25,2258.87,1655167,3738810728,60888,745760,45.06
BAJFINANCE,EQ,13 06 2018,2261.25,2270,2271.6,2225.7,2233.2,2231.05,2242.65,1095372,2456532733,64896,517603,47.25
BAJFINANCE,EQ,14 06 2018,2231.05,2235,2252,2197,2251.7,2243.25,2220.71,1321341,2934314588,41796,603530,45.68
BAJFINANCE,EQ,15 06 2018,2243.25,2250,2291.55,2231.1,2279,2283.6,2273.28,1637500,3722495104,77355,623307,38.06
BAJFINANCE,EQ,18 06 2018,2283.6,2272,2296,2234.2,2239.65,2243.15,2265.07,1126877,2552451099,112369,505813,44.89
BAJFINANCE,EQ,19 06 2018,2243.15,2235,2281,2227.05,2269.45,2270.6,2268.85,1151582,2612771041,64250,395469,34.34
BAJFINANCE,EQ,20 06 2018,2270.6,2274.95,2302.1,2261.15,2268.7,2267.8,2284.95,1127273,2575766142,46257,444405,39.42
BAJFINANCE,EQ,21 06 2018,2267.8,2277,2288,2250.1,2257.2,2257.45,2267.69,717023,1625983125,43732,252604,35.23
BAJFINANCE,EQ,22 06 2018,2257.45,2267,2342,2250.55,2342,2336.05,2305.72,1714224,3952516033,61570,476196,27.78
BAJFINANCE,EQ,25 06 2018,2336.05,2342,2399,2334,2385.05,2390.6,2379.12,2393535,5694509403,98474,867655,36.25
BAJFINANCE,EQ,26 06 2018,2390.6,2385,2419.15,2344.55,2367,2367.35,2376.65,2337942,5556479985,120935,921045,39.4
BAJFINANCE,EQ,27 06 2018,2367.35,2379.8,2379.8,2322.55,2336,2335.5,2339.39,1069126,2501097610,48300,523302,48.95
BAJFINANCE,EQ,28 06 2018,2335.5,2337,2348,2253.8,2290,2274.7,2295.23,1713003,3931739916,56405,601254,35.1
BAJFINANCE,EQ,29 06 2018,2274.7,2282.1,2320,2270.6,2299,2296.35,2298.76,1378421,3168656346,59912,507894,36.85
BAJFINANCE,EQ,02 07 2018,2296.35,2300,2314.7,2281.1,2302.9,2299.55,2298.32,840376,1931453787,37151,288240,34.3
BAJFINANCE,EQ,03 07 2018,2299.55,2305,2334,2285.75,2326.9,2321.1,2313.4,810667,1875395909,36557,228631,28.2
BAJFINANCE,EQ,04 07 2018,2321.1,2333,2345,2306.55,2326.3,2331.4,2329.71,916379,2134896393,33159,254318,27.75
BAJFINANCE,EQ,05 07 2018,2331.4,2339,2349,2322.4,2329,2330.15,2335.77,688785,1608840632,26219,269751,39.16
BAJFINANCE,EQ,06 07 2018,2330.15,2338.8,2355,2324,2345.7,2345.7,2343.93,690617,1618754749,26206,179892,26.05
BAJFINANCE,EQ,09 07 2018,2345.7,2359,2363.2,2337,2344.45,2348.05,2350.69,551695,1296866603,26391,202430,36.69
BAJFINANCE,EQ,10 07 2018,2348.05,2360,2382,2350,2367,2366.35,2370.44,784134,1858743300,45628,308333,39.32
BAJFINANCE,EQ,11 07 2018,2366.35,2365.9,2382,2345,2354.3,2355.6,2364.85,594805,1406621874,54305,255550,42.96
BAJFINANCE,EQ,12 07 2018,2355.6,2375,2429,2360.35,2417.2,2415,2406.92,1396150,3360424151,69112,396651,28.41
BAJFINANCE,EQ,13 07 2018,2415,2433.85,2475,2422.2,2474,2468.6,2450.71,1390485,3407674158,54821,388552,27.94
BAJFINANCE,EQ,16 07 2018,2468.6,2475,2499.4,2460,2471,2472.3,2481.26,1172644,2909633439,50502,473561,40.38
BAJFINANCE,EQ,17 07 2018,2472.3,2475,2492.25,2435.6,2475,2469.15,2461.04,944686,2324909337,43638,359847,38.09
BAJFINANCE,EQ,18 07 2018,2469.15,2478.2,2523.05,2471.35,2495,2488.75,2496.47,1405478,3508737467,56900,479715,34.13
BAJFINANCE,EQ,19 07 2018,2488.75,2503.9,2537,2357.5,2511,2520.2,2464.93,4889817,12053039307,169587,563753,11.53
BAJFINANCE,EQ,20 07 2018,2520.2,2521,2745,2486.85,2721.95,2721.35,2656.7,7361274,19556662675,267359,1246778,16.94
BAJFINANCE,EQ,23 07 2018,2721.35,2720,2797,2717,2751.65,2755.8,2767.3,3551888,9829125801,128093,713723,20.09
BAJFINANCE,EQ,24 07 2018,2755.8,2749,2758,2687.25,2716,2713.35,2709.44,2778837,7529100200,87382,1413818,50.88
BAJFINANCE,EQ,25 07 2018,2713.35,2727,2778.3,2692,2699.8,2705.05,2738.22,1884105,5159100379,85845,463879,24.62
BAJFINANCE,EQ,26 07 2018,2705.05,2695,2728.4,2654.8,2697.95,2681.65,2688.94,2185905,5877766748,68161,1360654,62.25
BAJFINANCE,EQ,27 07 2018,2681.65,2685,2724.5,2667.05,2719,2713.7,2699.63,958703,2588146466,53334,283590,29.58
BAJFINANCE,EQ,30 07 2018,2713.7,2715.55,2722.6,2666,2674.1,2678,2686.12,822162,2208425410,38160,300109,36.5
BAJFINANCE,EQ,31 07 2018,2678,2672,2708.9,2668.05,2704,2697.9,2694.64,711174,1916354715,50897,280343,39.42
BAJFINANCE,EQ,01 08 2018,2697.9,2715,2771.65,2702.7,2715,2722.8,2740.14,1584541,4341862105,63007,406920,25.68
BAJFINANCE,EQ,02 08 2018,2722.8,2714.3,2726.25,2680,2682.2,2683.85,2698.79,781173,2108222306,46270,311982,39.94
BAJFINANCE,EQ,03 08 2018,2683.85,2700,2709,2660.25,2681,2681.3,2685.24,741852,1992051358,37652,235547,31.75
BAJFINANCE,EQ,06 08 2018,2681.3,2693.9,2707.95,2666.45,2694.8,2696.25,2684.06,622905,1671917046,37436,282331,45.32
BAJFINANCE,EQ,07 08 2018,2696.25,2705,2754.5,2682,2752.8,2747.35,2720.98,1166483,3173977317,44224,366212,31.39
BAJFINANCE,EQ,08 08 2018,2747.35,2755.2,2819.65,2752,2809.95,2813.15,2792.42,2113934,5903001139,86177,484910,22.94
BAJFINANCE,EQ,09 08 2018,2813.15,2824,2846.05,2800,2825.45,2830.15,2829.62,1147083,3245810295,41311,199239,17.37
BAJFINANCE,EQ,10 08 2018,2830.15,2816,2837.4,2791.25,2815,2808.45,2813.25,877508,2468649319,43329,297799,33.94
BAJFINANCE,EQ,13 08 2018,2808.45,2807.95,2807.95,2754.2,2760.3,2760.4,2773.19,809365,2244526813,36853,397860,49.16
BAJFINANCE,EQ,14 08 2018,2760.4,2763.3,2837.5,2763.3,2830.2,2830.2,2818.04,1051658,2963619047,48387,252388,24
BAJFINANCE,EQ,16 08 2018,2830.2,2832,2908,2822.05,2856.2,2856.6,2872.05,2229727,6403885253,103069,651822,29.23
BAJFINANCE,EQ,17 08 2018,2856.6,2866,2885,2841.5,2851.2,2851.2,2859.54,688133,1967747140,34708,186767,27.14
BAJFINANCE,EQ,20 08 2018,2851.2,2877.95,2877.95,2836.3,2840.85,2839.75,2854.02,665480,1899292162,37545,238282,35.81
BAJFINANCE,EQ,21 08 2018,2839.75,2840.85,2883,2824.8,2871.9,2871.8,2853.59,951549,2715331871,46240,296876,31.2
BAJFINANCE,EQ,23 08 2018,2871.8,2889,2909,2871.3,2891.05,2893.85,2894.11,1675920,4850295485,49545,279617,16.68
BAJFINANCE,EQ,24 08 2018,2893.85,2892,2943.4,2891.05,2920.5,2916.6,2925.6,1327710,3884349778,52356,284007,21.39
BAJFINANCE,EQ,27 08 2018,2916.6,2939.4,2959,2925.05,2958,2950.75,2941.26,976004,2870685847,51962,371017,38.01
BAJFINANCE,EQ,28 08 2018,2950.75,2982,2982,2925.8,2937,2932.6,2949.26,1233742,3638620531,85123,536642,43.5
BAJFINANCE,EQ,29 08 2018,2932.6,2930,2994,2930,2990,2985.5,2970.21,1402583,4165961335,67059,515888,36.78
BAJFINANCE,EQ,30 08 2018,2985.5,2993.9,2993.9,2920.95,2928,2926.75,2948.54,1452996,4284215480,88899,666392,45.86
BAJFINANCE,EQ,31 08 2018,2926.75,2935,2954.85,2841.1,2856,2856.6,2877.94,1357206,3905962686,103666,512949,37.79
BAJFINANCE,EQ,03 09 2018,2856.6,2880,2880,2715.3,2720.1,2724.05,2794.49,2516840,7033272632,108879,1127671,44.81
BAJFINANCE,EQ,04 09 2018,2724.05,2724,2777.65,2683.5,2748,2746.3,2726.23,2606992,7107269892,108019,608250,23.33
BAJFINANCE,EQ,05 09 2018,2746.3,2740.15,2764.8,2668,2704.45,2716.9,2712.53,1728455,4688483551,70749,435147,25.18
BAJFINANCE,EQ,06 09 2018,2716.9,2729,2731.5,2671.4,2672.2,2684.1,2695.89,1147879,3094561116,46641,360465,31.4
BAJFINANCE,EQ,07 09 2018,2684.1,2698.4,2751.4,2672.6,2745,2744.2,2716.32,1264436,3434609995,56453,227156,17.97
BAJFINANCE,EQ,10 09 2018,2744.2,2732,2738,2596,2607.6,2615.65,2655.39,1570179,4169441415,77016,516987,32.93
BAJFINANCE,EQ,11 09 2018,2615.65,2621,2668.8,2562.25,2600,2600.75,2619.05,3357660,8793882087,135043,728912,21.71
BAJFINANCE,EQ,12 09 2018,2600.75,2617.95,2636.95,2516.1,2588.9,2594,2577.54,2682340,6913828280,126357,586940,21.88
BAJFINANCE,EQ,14 09 2018,2594,2630.5,2683.5,2626.25,2678,2672.2,2651.42,1795131,4759643967,76712,424000,23.62
BAJFINANCE,EQ,17 09 2018,2672.2,2660,2660,2588.25,2596,2604.6,2613.75,1455320,3803840999,58481,264129,18.15
BAJFINANCE,EQ,18 09 2018,2604.6,2610,2627.45,2559,2563.4,2570.4,2597.61,1449290,3764692760,59710,200650,13.84
BAJFINANCE,EQ,19 09 2018,2570.4,2585,2597.7,2486.5,2499,2499.55,2534.22,1894557,4801231359,80228,490995,25.92
BAJFINANCE,EQ,21 09 2018,2499.55,2530,2557,2124.65,2392.9,2379.4,2393.26,5750880,13763335233,175965,1712779,29.78
BAJFINANCE,EQ,24 09 2018,2379.4,2422.15,2422.45,2168.6,2235,2260.8,2241.78,7798172,17481775893,285804,2876991,36.89
BAJFINANCE,EQ,25 09 2018,2260.8,2235,2330.35,2180.6,2297.75,2299.2,2269.68,5537396,12568134634,195380,1420566,25.65
BAJFINANCE,EQ,26 09 2018,2299.2,2329,2353.95,2295.1,2299.05,2315.55,2329.47,2728756,6356543237,121960,1082430,39.67
BAJFINANCE,EQ,27 09 2018,2315.55,2323.4,2323.4,2192.15,2209.35,2204.2,2246.48,2796294,6281818985,104324,1012275,36.2
BAJFINANCE,EQ,28 09 2018,2204.2,2232,2248,2117,2178.55,2168,2188.27,3831096,8383461388,136482,793224,20.7
BAJFINANCE,EQ,01 10 2018,2168,2168,2233.35,2052.2,2218,2208.5,2130.49,4821772,10272717489,156061,1248652,25.9
BAJFINANCE,EQ,03 10 2018,2208.5,2200,2329.95,2166.05,2222.05,2232.2,2257.64,5567701,12569886813,171390,2307249,41.44
BAJFINANCE,EQ,04 10 2018,2232.2,2169,2212,2118.55,2167.1,2179.15,2164.77,4002718,8664965903,125340,1016254,25.39
BAJFINANCE,EQ,05 10 2018,2179.15,2160,2214.6,1963.25,1965,2023.3,2112.81,3470441,7332376311,126458,727272,20.96
BAJFINANCE,EQ,08 10 2018,2023.3,1992,2090,1912.2,1962,1974.85,2005.81,5966669,11967997564,241495,1324407,22.2
BAJFINANCE,EQ,09 10 2018,1974.85,1975,2115.85,1947.65,2061,2060.85,2031.07,4859016,9869025594,172851,1199729,24.69
BAJFINANCE,EQ,10 10 2018,2060.85,2100,2305.7,2100,2256.95,2270.95,2241.29,7235957,16217900485,271746,1568245,21.67
BAJFINANCE,EQ,11 10 2018,2270.95,2100,2230,2060,2173,2162.1,2167.12,5467086,11847805404,205598,822894,15.05
BAJFINANCE,EQ,12 10 2018,2162.1,2227.25,2320,2227.25,2286,2287.35,2285.25,3665577,8376744417,145259,535486,14.61
BAJFINANCE,EQ,15 10 2018,2287.35,2319.75,2319.75,2261.1,2314.25,2306.2,2295.61,2435413,5590760853,98728,289911,11.9
BAJFINANCE,EQ,16 10 2018,2306.2,2325,2362,2285.25,2307.6,2308.85,2323.66,2528484,5875348086,96034,442720,17.51
BAJFINANCE,EQ,17 10 2018,2308.85,2340,2369.25,2132.85,2148,2150.5,2230.83,3811985,8503887800,141863,677510,17.77
BAJFINANCE,EQ,19 10 2018,2150.5,2150,2198,2053.95,2173.9,2140.5,2119.86,4286790,9087411873,154327,461727,10.77
BAJFINANCE,EQ,22 10 2018,2140.5,2188,2218.95,2091,2120,2115.35,2158.04,3681946,7945799985,130334,696457,18.92
BAJFINANCE,EQ,23 10 2018,2115.35,2095,2155.35,1997.55,2135,2083.35,2085.21,9064775,18901975524,330448,1495387,16.5
BAJFINANCE,EQ,24 10 2018,2083.35,2175,2339,2160,2332.7,2311.8,2230.71,10357295,23104160191,420208,2273036,21.95
BAJFINANCE,EQ,25 10 2018,2311.8,2285,2348,2256.8,2334.3,2335,2304.82,5201159,11987733035,192063,796404,15.31
BAJFINANCE,EQ,26 10 2018,2335,2329.95,2376.8,2278.5,2323,2338.9,2335.67,3795831,8865790371,157950,719346,18.95
BAJFINANCE,EQ,29 10 2018,2338.9,2338.9,2392,2315,2382.05,2380.45,2357.75,2201145,5189738800,90062,305447,13.88
BAJFINANCE,EQ,30 10 2018,2380.45,2395,2423.9,2350.35,2356.35,2356.35,2387.54,2202230,5257910982,101049,349374,15.86
BAJFINANCE,EQ,31 10 2018,2356.35,2367.8,2392,2306.9,2368.1,2382.55,2356.22,2808812,6618171988,122631,765349,27.25
BAJFINANCE,EQ,01 11 2018,2382.55,2391.45,2435,2372.45,2419.7,2418.1,2416.75,2552134,6167878126,134501,748548,29.33
BAJFINANCE,EQ,02 11 2018,2418.1,2443,2474.9,2365,2390,2383.3,2427.39,2367117,5745922271,107167,586863,24.79
BAJFINANCE,EQ,05 11 2018,2383.3,2390,2409,2332.7,2360,2359.4,2362.96,1625999,3842168007,89106,393788,24.22
BAJFINANCE,EQ,06 11 2018,2359.4,2370,2389.9,2332.35,2335,2339.75,2356.84,1368682,3225758929,58423,299825,21.91
BAJFINANCE,EQ,07 11 2018,2339.75,2360,2364.5,2343.7,2349.65,2348.4,2350.06,171467,402957998.2,10427,39575,23.08
BAJFINANCE,EQ,09 11 2018,2348.4,2349.65,2383.85,2338.25,2375.35,2375.35,2365.32,1327846,3140781867,70853,385415,29.03
BAJFINANCE,EQ,12 11 2018,2375.35,2375.35,2385,2270,2280,2277.6,2329.21,1479678,3446483985,69540,391380,26.45
BAJFINANCE,EQ,13 11 2018,2277.6,2270,2308.35,2233.1,2285,2285,2267.37,2297710,5209753683,129267,641071,27.9
BAJFINANCE,EQ,14 11 2018,2285,2299,2315,2265,2287,2293.95,2294.18,1456146,3340662749,70677,350098,24.04
BAJFINANCE,EQ,15 11 2018,2293.95,2287,2348,2285.1,2339,2341.3,2321.21,1577115,3660812879,75028,310877,19.71
BAJFINANCE,EQ,16 11 2018,2341.3,2342,2417.2,2340,2413,2402.1,2384.21,1918873,4574991475,87388,609737,31.78
BAJFINANCE,EQ,19 11 2018,2402.1,2420,2422.3,2350.3,2367,2360.95,2376.96,1357795,3227426710,70411,476251,35.08
BAJFINANCE,EQ,20 11 2018,2360.95,2365,2392.95,2345.75,2374,2380.1,2373.93,1237702,2938220648,56952,260667,21.06
BAJFINANCE,EQ,21 11 2018,2380.1,2389,2435,2361.7,2432,2430.55,2400.6,1514725,3636247034,68228,265481,17.53
BAJFINANCE,EQ,22 11 2018,2430.55,2432,2454.8,2360,2369.8,2381.5,2418.22,1604279,3879497956,112270,340759,21.24
BAJFINANCE,EQ,26 11 2018,2381.5,2400,2411.9,2346.95,2395,2394.6,2382.57,1391434,3315189670,63395,204596,14.7
BAJFINANCE,EQ,27 11 2018,2394.6,2395,2439.9,2375,2437,2435.45,2410.53,1594955,3844687322,71903,333606,20.92
BAJFINANCE,EQ,28 11 2018,2435.45,2445.95,2449,2396.25,2410,2412.55,2422.61,1396260,3382587672,82033,471631,33.78
BAJFINANCE,EQ,29 11 2018,2412.55,2435,2517.6,2416.85,2515,2506.5,2480.07,2861284,7096181708,111458,1122488,39.23
BAJFINANCE,EQ,30 11 2018,2506.5,2538,2564.4,2507.05,2531.35,2537.7,2533.84,2737341,6935996954,110643,850515,31.07
BAJFINANCE,EQ,03 12 2018,2537.7,2548,2555.55,2490.75,2509.1,2508.65,2516.61,1115592,2807514670,61285,263252,23.6
BAJFINANCE,EQ,04 12 2018,2508.65,2509,2549,2495,2542.5,2543.55,2529.18,1329587,3362767237,57504,323380,24.32
BAJFINANCE,EQ,05 12 2018,2543.55,2539.9,2539.9,2470.3,2508,2494.1,2504.04,1327031,3322939292,62196,348468,26.26
BAJFINANCE,EQ,06 12 2018,2494.1,2481,2494,2418,2425.5,2432.4,2466.92,1317472,3250101917,59432,347583,26.38
BAJFINANCE,EQ,07 12 2018,2432.4,2443,2497.75,2414.65,2486.35,2486.35,2455.62,1478720,3631175517,64924,285479,19.31
BAJFINANCE,EQ,10 12 2018,2486.35,2410.45,2443.9,2382.35,2395.6,2395.55,2404.57,1399894,3366149097,73093,321685,22.98
BAJFINANCE,EQ,11 12 2018,2395.55,2360,2446.5,2332.1,2432,2426.75,2402.08,2189278,5258818002,86224,424783,19.4
BAJFINANCE,EQ,12 12 2018,2426.75,2445,2514.9,2434.35,2485.4,2493.95,2487.74,1683197,4187350928,74367,435367,25.87
BAJFINANCE,EQ,13 12 2018,2493.95,2510.2,2528.95,2475,2490.8,2489.1,2506.18,1713161,4293486902,81243,408094,23.82
BAJFINANCE,EQ,14 12 2018,2489.1,2488.25,2512,2464.25,2485.35,2486.35,2490.57,1204379,2999593110,55506,261156,21.68
BAJFINANCE,EQ,17 12 2018,2486.35,2498.6,2509.9,2466.25,2475,2474.4,2482.95,1019602,2531621445,53595,371850,36.47
BAJFINANCE,EQ,18 12 2018,2474.4,2469.7,2538.2,2446.6,2533,2532.2,2500.36,1653107,4133359893,69881,456863,27.64
BAJFINANCE,EQ,19 12 2018,2532.2,2550.8,2629.1,2550.15,2592,2596.9,2597.8,2946314,7653926828,161533,884477,30.02
BAJFINANCE,EQ,20 12 2018,2596.9,2560,2609.9,2531.6,2594,2591.4,2584.53,1467028,3791572613,59610,264554,18.03
BAJFINANCE,EQ,21 12 2018,2591.4,2615,2623.9,2532.7,2587,2591.25,2586.49,3042464,7869303800,106879,1480901,48.67
BAJFINANCE,EQ,24 12 2018,2591.25,2594,2604.85,2553,2566.2,2564.9,2568.95,1050017,2697442198,38810,181276,17.26
BAJFINANCE,EQ,26 12 2018,2564.9,2560,2582.95,2503.7,2575,2567.4,2545.04,1662068,4230029671,62517,330566,19.89
BAJFINANCE,EQ,27 12 2018,2567.4,2598.85,2626.75,2570,2595,2587.15,2587.24,1626301,4207634093,58180,506414,31.14
BAJFINANCE,EQ,28 12 2018,2587.15,2603,2643.8,2585.95,2641,2634.8,2620.21,1901581,4982547528,57926,325153,17.1
BAJFINANCE,EQ,31 12 2018,2634.8,2656.95,2666.3,2635.6,2641,2645.15,2648.68,1453327,3849395234,63838,213940,14.72
BAJFINANCE,EQ,01 01 2019,2645.15,2645,2664,2612.1,2651,2656.85,2637.85,917872,2421210678,38274,159441,17.37
BAJFINANCE,EQ,02 01 2019,2656.85,2635.1,2662,2601.9,2614.5,2614.05,2633.22,1304915,3436123168,62076,291745,22.36
BAJFINANCE,EQ,03 01 2019,2614.05,2612,2648,2575.3,2590,2586.2,2619.24,1282478,3359123631,58136,272506,21.25
BAJFINANCE,EQ,04 01 2019,2586.2,2601,2611.9,2563.65,2575,2576.05,2586.04,1051021,2717982195,44956,149919,14.26
BAJFINANCE,EQ,07 01 2019,2576.05,2601,2605,2545.35,2550,2553.6,2576.01,1024328,2638682339,34438,182992,17.86
BAJFINANCE,EQ,08 01 2019,2553.6,2560,2582,2525.05,2531,2537.05,2548.04,1233379,3142702555,48401,318332,25.81
BAJFINANCE,EQ,09 01 2019,2537.05,2546,2559.8,2510,2523,2524.35,2531.52,1093992,2769457599,50474,236779,21.64
BAJFINANCE,EQ,10 01 2019,2524.35,2526,2542.45,2504.7,2515,2514.65,2524.29,910839,2299224387,46676,276057,30.31
BAJFINANCE,EQ,11 01 2019,2514.65,2516,2530,2488,2514,2514.2,2507.69,818218,2051837669,50724,240007,29.33
BAJFINANCE,EQ,14 01 2019,2514.2,2515.95,2552.9,2484.15,2551,2544.8,2519.21,1021504,2573382956,41933,277602,27.18
BAJFINANCE,EQ,15 01 2019,2544.8,2551,2613,2551,2599.35,2604.2,2581.09,1466303,3784657950,52019,445421,30.38
BAJFINANCE,EQ,16 01 2019,2604.2,2598.4,2612.15,2562.8,2565.05,2569.85,2580.12,952597,2457815966,43546,281456,29.55
BAJFINANCE,EQ,17 01 2019,2569.85,2574,2586.55,2527.05,2531.15,2535.9,2548.14,994183,2533317046,54816,339896,34.19
BAJFINANCE,EQ,18 01 2019,2535.9,2545,2555,2525.1,2547.95,2542.9,2541.15,753775,1915458605,42122,191879,25.46
BAJFINANCE,EQ,21 01 2019,2542.9,2548,2606,2526.6,2588,2594.2,2581.23,1332159,3438605018,54146,378348,28.4
BAJFINANCE,EQ,22 01 2019,2594.2,2585,2635,2575,2620.5,2621.9,2615.71,1474713,3857419057,67966,315411,21.39
BAJFINANCE,EQ,23 01 2019,2621.9,2619,2653,2611,2633.05,2634.35,2641.25,992504,2621446958,41955,190244,19.17
BAJFINANCE,EQ,24 01 2019,2634.35,2639,2653.5,2603.1,2637,2635.65,2626.48,753856,1979986667,37730,150782,20
BAJFINANCE,EQ,25 01 2019,2635.65,2649,2661,2585,2605,2599.55,2628.68,916927,2410312055,43173,257746,28.11
BAJFINANCE,EQ,28 01 2019,2599.55,2610,2610,2355,2458,2458.5,2466.23,2364047,5830278043,119075,468550,19.82
BAJFINANCE,EQ,29 01 2019,2458.5,2468,2570.1,2371.65,2567.95,2515.55,2472.14,6118833,15126581643,240657,822706,13.45
BAJFINANCE,EQ,30 01 2019,2515.55,2580,2623.7,2546,2575,2595.5,2592.52,3879707,10058218818,182783,1020304,26.3
BAJFINANCE,EQ,31 01 2019,2595.5,2608,2608,2526,2581.1,2574.85,2567.54,2083418,5349249189,109891,542639,26.05
BAJFINANCE,EQ,01 02 2019,2574.85,2575,2687.9,2575,2629,2628.4,2630.85,2117768,5571520248,92973,461799,21.81
BAJFINANCE,EQ,04 02 2019,2628.4,2610,2623.55,2572.2,2594.3,2594.45,2593.98,942113,2443825392,47164,227244,24.12
BAJFINANCE,EQ,05 02 2019,2594.45,2600,2642.1,2593.95,2600,2603.6,2621.69,1010817,2650050195,44464,277797,27.48
BAJFINANCE,EQ,06 02 2019,2603.6,2619,2720,2612.1,2718,2711.25,2674.16,1798461,4809371809,121591,579895,32.24
BAJFINANCE,EQ,07 02 2019,2711.25,2725,2731,2684.1,2692,2696.6,2707.52,1760580,4766798532,66102,397838,22.6
BAJFINANCE,EQ,08 02 2019,2696.6,2670,2737.45,2670,2700.05,2707.15,2712.09,1510785,4097377587,87521,304472,20.15
BAJFINANCE,EQ,11 02 2019,2707.15,2724.7,2724.7,2635,2668.25,2657.2,2665.29,1194702,3184222842,56949,205481,17.2
BAJFINANCE,EQ,12 02 2019,2657.2,2668,2677.15,2616.3,2616.95,2621.8,2633.31,1200370,3160945323,59198,396275,33.01
BAJFINANCE,EQ,13 02 2019,2621.8,2629.9,2649,2572.05,2580.6,2590.55,2603.78,1207192,3143262363,57068,314422,26.05
BAJFINANCE,EQ,14 02 2019,2590.55,2579.95,2622,2556.9,2614,2609.2,2595.13,1214126,3150818943,55987,318238,26.21
